Timestamp,Session ID,Filename,Filesize (Bytes),Request Type,Model Used,Input Tokens,Output Tokens,Grounded Searches Performed,Token Cost USD,Fixed Cost USD,Total Estimated Cost USD
2025-06-06T07:28:29.310041+00:00,9b2005bb-5d2d-4895-a4b0-0171bf881cb7,93e49e54d80f1158347c7f9eeb52dbaa.pdf,134158,standard_llm_validation,gemini-2.0-flash,2995,646,0,0.00055790,0.00000000,0.00055790
2025-06-06T07:30:36.724383+00:00,9b2005bb-5d2d-4895-a4b0-0171bf881cb7,fd920a8978f5e1fba91850dc2770b697.pdf,52393,standard_llm_validation,gemini-2.0-flash,3098,635,0,0.00056380,0.00000000,0.00056380
2025-06-06T08:22:36.275936+00:00,9b2005bb-5d2d-4895-a4b0-0171bf881cb7,pds_extraction_for_Counterbalance Barrel,0,grounded_search_llm,gemini-2.0-flash,596,4638,1,0.00191480,0.03500000,0.03691480
2025-06-06T11:32:27.294967+00:00,d7419959-08e8-45bb-b28c-77c13af310bf,Scripps Mercy 071800 Traffic Coatings.pdf,70941,standard_llm_extraction,gemini-2.5-flash-preview-05-20,2169,1759,0,0.00131302,0.00000000,0.00131302
2025-06-06T11:33:34.912390+00:00,d7419959-08e8-45bb-b28c-77c13af310bf,pds_extraction_for_Pedestrian Traffic Coating System,0,grounded_search_llm,gemini-2.0-flash,1166,5060,1,0.00214060,0.03500000,0.03714060
2025-06-06T11:37:29.019294+00:00,d7419959-08e8-45bb-b28c-77c13af310bf,7546d11657566a43fcd3f432a5b84a8d.pdf,374015,standard_llm_validation,gemini-2.0-flash,2852,504,0,0.00048680,0.00000000,0.00048680
2025-06-06T11:41:39.525404+00:00,d7419959-08e8-45bb-b28c-77c13af310bf,ITW_Polymers_Sealants_North_America_Elasto-Deck_5000_HT_Waterproof_Polyurethane_Coating_System_Technical_Data_Sheet.pdf,800531,pdf_validation_with_report,gemini-2.0-flash,2842,506,0,0.00048660,0.00000000,0.00048660
2025-06-06T11:41:46.603982+00:00,d7419959-08e8-45bb-b28c-77c13af310bf,Carlisle_CCW-5013_HD_Heavy_Duty_Pedestrian_Traffic_Deck_System_Data_Sheet.pdf,96328,pdf_validation_with_report,gemini-2.0-flash,2910,544,0,0.00050860,0.00000000,0.00050860
2025-06-06T11:41:59.598051+00:00,d7419959-08e8-45bb-b28c-77c13af310bf,Pacific_Polymers__Elasto-Deck_5000X2_Guide_Specification.pdf,189885,pdf_validation_with_report,gemini-2.0-flash,3200,480,0,0.00051200,0.00000000,0.00051200
2025-06-06T11:49:46.702584+00:00,d7419959-08e8-45bb-b28c-77c13af310bf,ITW_Polymers_Sealants_North_America_Elasto-Deck_5000_HT_Waterproof_Polyurethane_Coating_System_Technical_Data_Sheet.pdf,800531,pdf_validation_with_report,gemini-2.0-flash,2842,485,0,0.00047820,0.00000000,0.00047820
2025-06-06T11:49:52.780362+00:00,d7419959-08e8-45bb-b28c-77c13af310bf,Carlisle_CCW-5013_HD_Heavy_Duty_Pedestrian_Traffic_Deck_System_Data_Sheet.pdf,96328,pdf_validation_with_report,gemini-2.0-flash,2910,486,0,0.00048540,0.00000000,0.00048540
2025-06-06T11:49:59.506964+00:00,d7419959-08e8-45bb-b28c-77c13af310bf,Pacific_Polymers__Elasto-Deck_5000X2_Guide_Specification.pdf,189885,pdf_validation_with_report,gemini-2.0-flash,3200,492,0,0.00051680,0.00000000,0.00051680
2025-06-06T11:52:06.757957+00:00,3dfc3ef1-d4ea-49a3-a63d-04ac90c47d03,SDIA 071416 Cold Fluid-Applied Waterproofing.pdf,417659,standard_llm_extraction,gemini-2.5-flash-preview-05-20,2828,2964,0,0.00212078,0.00000000,0.00212078
2025-06-06T12:06:44.793228+00:00,3dfc3ef1-d4ea-49a3-a63d-04ac90c47d03,pds_extraction_for_Reinforced PMMA Waterproofing,0,grounded_search_llm,gemini-2.0-flash,851,2069,1,0.00091270,0.03500000,0.03591270
2025-06-06T12:07:10.725443+00:00,3dfc3ef1-d4ea-49a3-a63d-04ac90c47d03,pds_extraction_for_Reinforced PMMA Waterproofing,0,grounded_search_llm,gemini-2.0-flash,851,2069,1,0.00091270,0.03500000,0.03591270
2025-06-06T12:07:11.657773+00:00,3dfc3ef1-d4ea-49a3-a63d-04ac90c47d03,pds_extraction_for_Reinforced PMMA Waterproofing,0,grounded_search_llm,gemini-2.0-flash,851,2069,1,0.00091270,0.03500000,0.03591270
2025-06-06T12:07:12.078773+00:00,3dfc3ef1-d4ea-49a3-a63d-04ac90c47d03,pds_extraction_for_Reinforced PMMA Waterproofing,0,grounded_search_llm,gemini-2.0-flash,851,2069,1,0.00091270,0.03500000,0.03591270
2025-06-06T12:07:12.288391+00:00,3dfc3ef1-d4ea-49a3-a63d-04ac90c47d03,pds_extraction_for_Reinforced PMMA Waterproofing,0,grounded_search_llm,gemini-2.0-flash,851,2069,1,0.00091270,0.03500000,0.03591270
2025-06-06T12:07:12.468942+00:00,3dfc3ef1-d4ea-49a3-a63d-04ac90c47d03,pds_extraction_for_Reinforced PMMA Waterproofing,0,grounded_search_llm,gemini-2.0-flash,851,2069,1,0.00091270,0.03500000,0.03591270
2025-06-06T12:07:12.737957+00:00,3dfc3ef1-d4ea-49a3-a63d-04ac90c47d03,pds_extraction_for_Reinforced PMMA Waterproofing,0,grounded_search_llm,gemini-2.0-flash,851,2069,1,0.00091270,0.03500000,0.03591270
2025-06-06T12:07:12.978443+00:00,3dfc3ef1-d4ea-49a3-a63d-04ac90c47d03,pds_extraction_for_Reinforced PMMA Waterproofing,0,grounded_search_llm,gemini-2.0-flash,851,2069,1,0.00091270,0.03500000,0.03591270
2025-06-06T12:07:13.165730+00:00,3dfc3ef1-d4ea-49a3-a63d-04ac90c47d03,pds_extraction_for_Reinforced PMMA Waterproofing,0,grounded_search_llm,gemini-2.0-flash,851,2069,1,0.00091270,0.03500000,0.03591270
2025-06-06T12:18:05.941176+00:00,f3b73877-58b3-4b1c-9dfb-9b0ffee58591,Scripps Mercy 071800 Traffic Coatings.pdf,70941,standard_llm_extraction,gemini-2.5-flash-preview-05-20,2169,1793,0,0.00133343,0.00000000,0.00133343
2025-06-06T12:18:35.864297+00:00,f3b73877-58b3-4b1c-9dfb-9b0ffee58591,pds_extraction_for_Pedestrian Traffic Coating System (ASTM C957/C957M),0,grounded_search_llm,gemini-2.0-flash,1147,770,1,0.00042270,0.03500000,0.03542270
2025-06-06T12:19:29.738900+00:00,f3b73877-58b3-4b1c-9dfb-9b0ffee58591,pds_extraction_for_Pedestrian Traffic Coating System (ASTM C957/C957M),0,grounded_search_llm,gemini-2.0-flash,1147,5241,1,0.00221110,0.03500000,0.03721110
2025-06-06T12:19:58.260124+00:00,f3b73877-58b3-4b1c-9dfb-9b0ffee58591,Tremco_Vulkem_350_351NF_Pedestrian_Deck_Coating_System_Data_Sheet.pdf,83277,pdf_validation_with_report,gemini-2.0-flash,2907,481,0,0.00048310,0.00000000,0.00048310
2025-06-06T12:20:05.409213+00:00,f3b73877-58b3-4b1c-9dfb-9b0ffee58591,ITW_Polymers_Sealants_North_America_Elasto-Deck_6500_Traffic_Coating_System_Data_Sheet.pdf,737881,pdf_validation_with_report,gemini-2.0-flash,3198,440,0,0.00049580,0.00000000,0.00049580
2025-06-06T12:20:22.057941+00:00,f3b73877-58b3-4b1c-9dfb-9b0ffee58591,DP_Products_Inc._Heavy_Duty_Pedestrian_Traffic_Deck_System_CCW-5013_HD.pdf,96328,pdf_validation_with_report,gemini-2.0-flash,2879,423,0,0.00045710,0.00000000,0.00045710
2025-06-06T12:20:33.163959+00:00,f3b73877-58b3-4b1c-9dfb-9b0ffee58591,Tremco_Vulkem_350_351NF_Pedestrian_Deck_Coating_System_Data_Sheet.pdf,83277,pdf_validation_with_report,gemini-2.0-flash,2907,467,0,0.00047750,0.00000000,0.00047750
2025-06-06T12:20:39.799339+00:00,f3b73877-58b3-4b1c-9dfb-9b0ffee58591,ITW_Polymers_Sealants_North_America_Elasto-Deck_6500_Traffic_Coating_System_Data_Sheet.pdf,737881,pdf_validation_with_report,gemini-2.0-flash,3198,430,0,0.00049180,0.00000000,0.00049180
2025-06-06T12:20:45.128679+00:00,f3b73877-58b3-4b1c-9dfb-9b0ffee58591,DP_Products_Inc._Heavy_Duty_Pedestrian_Traffic_Deck_System_CCW-5013_HD.pdf,96328,pdf_validation_with_report,gemini-2.0-flash,2879,424,0,0.00045750,0.00000000,0.00045750
2025-06-06T12:26:41.017692+00:00,6e5bf629-1b8d-4f62-8ab1-cf21566ff954,SDIA 066400 Plastic Paneling.pdf,121449,standard_llm_extraction,gemini-2.5-flash-preview-05-20,2446,1566,0,0.00121680,0.00000000,0.00121680
2025-06-06T12:27:21.369711+00:00,6e5bf629-1b8d-4f62-8ab1-cf21566ff954,pds_extraction_for_Glass-Fiber-Reinforced Plastic Paneling,0,grounded_search_llm,gemini-2.0-flash,1027,4784,1,0.00201630,0.03500000,0.03701630
2025-06-06T12:28:12.524720+00:00,6e5bf629-1b8d-4f62-8ab1-cf21566ff954,25690266333e9851094d1a052a35b8a5.pdf,1530059,standard_llm_validation,gemini-2.0-flash,2973,386,0,0.00045170,0.00000000,0.00045170
2025-06-06T12:28:31.243490+00:00,6e5bf629-1b8d-4f62-8ab1-cf21566ff954,Crane_Composites_Varietex_Gelcoat_Panels_Technical_Data.pdf,95218,pdf_validation_with_report,gemini-2.0-flash,2931,394,0,0.00045070,0.00000000,0.00045070
2025-06-06T12:28:45.256840+00:00,6e5bf629-1b8d-4f62-8ab1-cf21566ff954,Stabilit_America_Resolite_Fiberglass_Reinforced_Polymer_Panels_Technical_Data.pdf,3264215,pdf_validation_with_report,gemini-2.0-flash,2750,374,0,0.00042460,0.00000000,0.00042460
2025-06-06T12:32:49.277787+00:00,48f3cbd8-6c90-4581-9ce4-0523a2b64e83,SDIA 066400 Plastic Paneling.pdf,121449,standard_llm_extraction,gemini-2.5-flash-preview-05-20,2446,1298,0,0.00105600,0.00000000,0.00105600
2025-06-06T12:33:26.999858+00:00,48f3cbd8-6c90-4581-9ce4-0523a2b64e83,pds_extraction_for_Glass-Fiber-Reinforced Plastic Paneling,0,grounded_search_llm,gemini-2.0-flash,1022,5083,1,0.00213540,0.03500000,0.03713540
2025-06-06T12:34:03.329343+00:00,48f3cbd8-6c90-4581-9ce4-0523a2b64e83,5d836d432dd5750a31e5a2630b916618.pdf,1984501,standard_llm_validation,gemini-2.0-flash,0,0,0,0.00000000,0.00000000,0.00000000
2025-06-06T12:34:56.867235+00:00,48f3cbd8-6c90-4581-9ce4-0523a2b64e83,a925c998dbd1eaf028e586ab299c5369.pdf,209893,standard_llm_validation,gemini-2.0-flash,2967,385,0,0.00045070,0.00000000,0.00045070
2025-06-06T12:35:12.942769+00:00,48f3cbd8-6c90-4581-9ce4-0523a2b64e83,Glasteel_Wall_and_Ceiling_Liner_Panels_Specifications.pdf,47075,pdf_validation_with_report,gemini-2.0-flash,2936,371,0,0.00044200,0.00000000,0.00044200
2025-06-06T12:35:47.364360+00:00,48f3cbd8-6c90-4581-9ce4-0523a2b64e83,Glasteel_Wall_and_Ceiling_Liner_Panels_Specifications.pdf,47075,pdf_validation_with_report,gemini-2.0-flash,2936,385,0,0.00044760,0.00000000,0.00044760
2025-06-06T12:35:56.930784+00:00,48f3cbd8-6c90-4581-9ce4-0523a2b64e83,Crane_Composites_Glasbord_Fiberglass_Reinforced_Plastic__FRP__Panels_Summary_Brochure.pdf,2996228,pdf_validation_with_report,gemini-2.0-flash,2624,380,0,0.00041440,0.00000000,0.00041440
2025-06-06T12:35:57.593722+00:00,48f3cbd8-6c90-4581-9ce4-0523a2b64e83,Crane_Composites_Glasbord_Fiberglass_Reinforced_Plastic__FRP__Panels_Summary_Brochure.pdf,2996228,pdf_validation_with_report,gemini-2.0-flash,2624,379,0,0.00041400,0.00000000,0.00041400
2025-06-06T12:36:00.521415+00:00,48f3cbd8-6c90-4581-9ce4-0523a2b64e83,Marlite_Standard_FRP_Product_Data.pdf,1984501,pdf_validation_with_report,gemini-2.0-flash,0,0,0,0.00000000,0.00000000,0.00000000
2025-06-06T12:36:15.329692+00:00,48f3cbd8-6c90-4581-9ce4-0523a2b64e83,Marlite_Standard_FRP_Product_Data.pdf,1984501,pdf_validation_with_report,gemini-2.0-flash,0,0,0,0.00000000,0.00000000,0.00000000
2025-06-06T12:41:52.638501+00:00,ef6d7a93-14ae-4404-97b7-a5d7992dfdf2,SDIA 066400 Plastic Paneling.pdf,121449,standard_llm_extraction,gemini-2.5-flash-preview-05-20,2446,1617,0,0.00124740,0.00000000,0.00124740
2025-06-06T12:42:29.874993+00:00,ef6d7a93-14ae-4404-97b7-a5d7992dfdf2,pds_extraction_for_Glass-Fiber-Reinforced Plastic Paneling (ASTM D 5319),0,grounded_search_llm,gemini-2.0-flash,1035,4991,1,0.00209990,0.03500000,0.03709990
2025-06-06T12:42:50.467604+00:00,ef6d7a93-14ae-4404-97b7-a5d7992dfdf2,25690266333e9851094d1a052a35b8a5.pdf,1530059,standard_llm_validation,gemini-2.0-flash,2974,378,0,0.00044860,0.00000000,0.00044860
2025-06-06T12:43:03.909246+00:00,ef6d7a93-14ae-4404-97b7-a5d7992dfdf2,Crane_Composites_-_FRP_Panel_Technical_Data.pdf,252491,pdf_validation_with_report,gemini-2.0-flash,2853,368,0,0.00043250,0.00000000,0.00043250
2025-06-06T12:43:14.601056+00:00,ef6d7a93-14ae-4404-97b7-a5d7992dfdf2,Marlite_Standard_FRP_-_Product_Data.pdf,1984501,pdf_validation_with_report,gemini-2.0-flash,0,0,0,0.00000000,0.00000000,0.00000000
2025-06-06T12:47:28.767489+00:00,748cc5d9-fb8b-4472-80f8-9b1e264bc7e3,SDIA 066400 Plastic Paneling.pdf,121449,standard_llm_extraction,gemini-2.5-flash-preview-05-20,2446,2623,0,0.00185100,0.00000000,0.00185100
2025-06-06T12:48:02.449232+00:00,344fd82e-6c9e-4e49-bebc-6e8ec49aaa0e,SDIA 072616 Under Slab On Grade Vapor Retarder.pdf,159248,standard_llm_extraction,gemini-2.5-flash-preview-05-20,2073,1264,0,0.00098610,0.00000000,0.00098610
2025-06-06T12:49:10.192776+00:00,344fd82e-6c9e-4e49-bebc-6e8ec49aaa0e,pds_extraction_for_Sheet Vapor Retarder,0,grounded_search_llm,gemini-2.0-flash,1008,5204,1,0.00218240,0.03500000,0.03718240
2025-06-06T12:49:56.296533+00:00,344fd82e-6c9e-4e49-bebc-6e8ec49aaa0e,934666ea37201062227fbf9983715607.pdf,375328,standard_llm_validation,gemini-2.0-flash,2762,348,0,0.00041540,0.00000000,0.00041540
2025-06-06T12:50:12.834973+00:00,344fd82e-6c9e-4e49-bebc-6e8ec49aaa0e,CETCO_COREFLEX_XP_Product_Information.pdf,173486,pdf_validation_with_report,gemini-2.0-flash,2689,337,0,0.00040370,0.00000000,0.00040370
2025-06-06T12:50:19.325905+00:00,344fd82e-6c9e-4e49-bebc-6e8ec49aaa0e,Viper_II_10-MIL__CLASS_A__VAPOR_BARRIER.pdf,607301,pdf_validation_with_report,gemini-2.0-flash,2653,323,0,0.00039450,0.00000000,0.00039450
2025-06-06T12:51:33.115313+00:00,cb5fc273-eb4e-4894-8859-6d2cbb4959dd,SDIA 066400 Plastic Paneling.pdf,121449,standard_llm_extraction,gemini-2.5-flash-preview-05-20,2446,1562,0,0.00121440,0.00000000,0.00121440
2025-06-06T12:53:25.045070+00:00,0382152e-d55f-4d5c-ba58-ef66c011e347,SDIA 066400 Plastic Paneling.pdf,121449,standard_llm_extraction,gemini-2.5-flash-preview-04-17,792,101,0,0.00008970,0.00000000,0.00008970
2025-06-06T12:55:17.982169+00:00,406751bd-a72d-4d54-b06c-5a9f8edc3e55,SDIA 066400 Plastic Paneling.pdf,121449,standard_llm_extraction,gemini-2.5-flash-preview-04-17,2640,1253,0,0.00105810,0.00000000,0.00105810
2025-06-06T12:55:57.040235+00:00,406751bd-a72d-4d54-b06c-5a9f8edc3e55,"pds_extraction_for_Glass-Fiber-Reinforced Plastic Paneling (Gelcoat-finished, ASTM D 5319)",0,grounded_search_llm,gemini-2.0-flash,1003,4391,1,0.00185670,0.03500000,0.03685670
2025-06-06T12:56:17.720867+00:00,406751bd-a72d-4d54-b06c-5a9f8edc3e55,74fd0cdc9e23a54c55a806e7b1da4670.pdf,225488,standard_llm_validation,gemini-2.0-flash,2970,388,0,0.00045220,0.00000000,0.00045220
2025-06-06T12:56:47.823340+00:00,406751bd-a72d-4d54-b06c-5a9f8edc3e55,Glasteel_Glasliner_FRP_Panels_-_Specifications_and_Applications.pdf,1530059,pdf_validation_with_report,gemini-2.0-flash,2981,387,0,0.00045290,0.00000000,0.00045290
2025-06-06T12:56:53.674844+00:00,406751bd-a72d-4d54-b06c-5a9f8edc3e55,Stabilit_America_Exceliner_FRP_Panels_-_Technical_Data.pdf,132808,pdf_validation_with_report,gemini-2.0-flash,2982,382,0,0.00045100,0.00000000,0.00045100
2025-06-06T12:56:58.291402+00:00,406751bd-a72d-4d54-b06c-5a9f8edc3e55,Stabilit_America_Exceliner_FRP_Panels_-_Technical_Data.pdf,132808,pdf_validation_with_report,gemini-2.0-flash,2982,387,0,0.00045300,0.00000000,0.00045300
2025-06-06T12:57:44.967686+00:00,7e9003a1-eb30-44cf-95f7-28b76e2e82e1,Scripps Mercy 071800 Traffic Coatings.pdf,70941,standard_llm_extraction,gemini-2.5-flash-preview-04-17,2363,1714,0,0.00131513,0.00000000,0.00131513
2025-06-06T12:58:38.385516+00:00,64ef381b-a82d-4377-b97e-613cd3ce6317,Canyon Hills 061600 Sheathing.pdf,373615,standard_llm_extraction,gemini-2.5-flash-preview-04-17,2651,1908,0,0.00146895,0.00000000,0.00146895
2025-06-06T13:01:15.751895+00:00,b4f4e8ac-81d4-43a5-994b-cec2c61036e4,SDIA 066400 Plastic Paneling.pdf,121449,standard_llm_extraction,gemini-2.5-flash-preview-05-20,2640,916,0,0.00085590,0.00000000,0.00085590
2025-06-06T13:03:33.458941+00:00,2b933db2-779b-43aa-b8fd-638792c4aeda,Scripps Mercy 265100 Interior Lighting.pdf,545171,standard_llm_extraction,gemini-2.5-flash-preview-05-20,5021,6751,0,0.00471892,0.00000000,0.00471892
2025-06-06T13:04:44.534661+00:00,ede6fe89-a592-4e9f-b64e-3996b04398fa,Canyon Hills 079219 Acoustical Joint Sealants.pdf,274050,standard_llm_extraction,gemini-2.5-flash-preview-05-20,2128,980,0,0.00083295,0.00000000,0.00083295
2025-06-06T13:28:39.869673+00:00,6aececf0-8c60-4dd3-8dc7-3da42a6d4d9f,SDIA 066400 Plastic Paneling.pdf,121449,standard_llm_extraction,gemini-2.5-flash-preview-05-20,2640,1512,0,0.00121350,0.00000000,0.00121350
2025-06-06T13:29:11.610324+00:00,ee91a2f5-d1e8-4350-81ef-fdf6a888754e,SDIA 066400 Plastic Paneling.pdf,121449,standard_llm_extraction,gemini-2.5-flash-preview-05-20,1848,1119,0,0.00094860,0.00000000,0.00094860
2025-06-06T13:29:22.370634+00:00,6aececf0-8c60-4dd3-8dc7-3da42a6d4d9f,"pds_extraction_for_Gelcoat-finished, Glass-Fiber-Reinforced Plastic Paneling (ASTM D 5319)",0,grounded_search_llm,gemini-2.0-flash,994,4870,1,0.00204740,0.03500000,0.03704740
2025-06-06T13:30:02.700261+00:00,6aececf0-8c60-4dd3-8dc7-3da42a6d4d9f,a1f4287950fd50f86b07b16c97c2b430.pdf,2344789,standard_llm_validation,gemini-2.0-flash,3034,382,0,0.00045620,0.00000000,0.00045620
2025-06-06T13:30:25.850340+00:00,6aececf0-8c60-4dd3-8dc7-3da42a6d4d9f,Marlite_Decorative_FRP_Wall_Panels_-_Guide_Specification.pdf,153795,pdf_validation_with_report,gemini-2.0-flash,2676,381,0,0.00042000,0.00000000,0.00042000
2025-06-06T13:30:31.926983+00:00,6aececf0-8c60-4dd3-8dc7-3da42a6d4d9f,Crane_Composites_Filon_G3_Technical_Data_Sheet.pdf,126373,pdf_validation_with_report,gemini-2.0-flash,2828,376,0,0.00043320,0.00000000,0.00043320
2025-06-07T04:14:54.536186+00:00,aac1edc4-2622-44e1-9c79-bff182fbc231,Scripps Mercy 226113 Compressed Air Piping for Healthcare Facilities.pdf,869004,fast_llm_extraction,gemini-2.5-flash-preview-05-20,1782,2579,0,0.00181470,0.00000000,0.00181470
2025-06-07T04:19:03.255074+00:00,0261b2d9-343d-4352-aaae-b0e196a1657b,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,19640,26328,0,0.01874280,0.00000000,0.01874280
2025-06-07T04:28:27.097594+00:00,e77fbce8-5898-4773-9f98-b5d1d1f9fe86,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,19640,7373,0,0.00736980,0.00000000,0.00736980
2025-06-07T04:35:40.556691+00:00,44b8f5dd-b47d-41db-a33f-ee12ea5f3825,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,19634,20205,0,0.01506810,0.00000000,0.01506810
2025-06-07T04:58:00.664897+00:00,34b8468a-75ff-4cdc-9e97-816d05c956c7,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,19651,31755,0,0.02200065,0.00000000,0.02200065
2025-06-07T04:59:54.193529+00:00,19877020-0cb6-47a4-88c7-8c8fdf58eaa4,SDIA 066400 Plastic Paneling.pdf,121449,fast_llm_extraction,gemini-2.5-flash-preview-05-20,1853,1103,0,0.00093975,0.00000000,0.00093975
2025-06-07T05:01:03.829998+00:00,2ddbb12d-b1d7-45f4-9496-71afbd31ca58,SDIA 066400 Plastic Paneling.pdf,121449,fast_llm_extraction,gemini-2.5-flash-preview-05-20,1853,1161,0,0.00097455,0.00000000,0.00097455
2025-06-07T05:05:28.267477+00:00,a65706be-053c-4c37-bd68-78b2914d0514,SDIA 066400 Plastic Paneling.pdf,121449,fast_llm_extraction,gemini-2.5-flash-preview-05-20,1859,1138,0,0.00096165,0.00000000,0.00096165
2025-06-07T05:06:59.322722+00:00,25bb8bf4-b8d5-46f1-9bcb-bc449212de9a,SDIA 066400 Plastic Paneling.pdf,121449,fast_llm_extraction,gemini-2.5-flash-preview-05-20,1871,1123,0,0.00095445,0.00000000,0.00095445
2025-06-07T05:09:12.728806+00:00,850971a2-ab83-456e-9d56-8fa31b51c07e,SDIA 066400 Plastic Paneling.pdf,121449,fast_llm_extraction,gemini-2.5-flash-preview-05-20,1882,1407,0,0.00112650,0.00000000,0.00112650
2025-06-07T05:13:56.588322+00:00,b0f30a85-897a-490a-bf88-c93d7bd555ed,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,19680,19838,0,0.01485480,0.00000000,0.01485480
2025-06-07T06:35:33.120808+00:00,64b6e814-56e3-47ea-bda5-62d48e214f54,SDIA 092900 Gypsum Board.pdf,294431,fast_llm_extraction,gemini-2.5-flash-preview-05-20,3551,7059,0,0.00476805,0.00000000,0.00476805
2025-06-07T06:38:43.380879+00:00,500a64ae-066e-4baf-935d-79155c1e2b07,SDIA 071416 Cold Fluid-Applied Waterproofing.pdf,417659,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2416,2818,0,0.00205320,0.00000000,0.00205320
2025-06-11T05:34:36.454928+00:00,60619c38-cf2b-4594-bdd9-c739ca91f576,SDIA 066400 Plastic Paneling.pdf,121449,fast_llm_extraction,gemini-2.5-flash-preview-05-20,1880,1123,0,0.00095580,0.00000000,0.00095580
2025-06-11T05:35:38.495732+00:00,60619c38-cf2b-4594-bdd9-c739ca91f576,pds_extraction_for_Glass-Fiber-Reinforced Plastic Paneling,0,grounded_search_llm,gemini-2.0-flash,964,4322,1,0.00182520,0.03500000,0.03682520
2025-06-11T05:36:03.917249+00:00,60619c38-cf2b-4594-bdd9-c739ca91f576,20d9ae879888305a25841a2f37eeec4f.pdf,117795,standard_llm_validation,gemini-2.0-flash,3188,386,0,0.00047320,0.00000000,0.00047320
2025-06-11T05:43:18.422247+00:00,60619c38-cf2b-4594-bdd9-c739ca91f576,a925c998dbd1eaf028e586ab299c5369.pdf,209893,standard_llm_validation,gemini-2.0-flash,2968,387,0,0.00045160,0.00000000,0.00045160
2025-06-11T05:53:50.946493+00:00,bcd90f09-97f0-4864-8625-64dc46b665d0,SDIA 092900 Gypsum Board.pdf,294431,fast_llm_extraction,gemini-2.5-flash-preview-05-20,3551,6207,0,0.00425685,0.00000000,0.00425685
2025-06-11T05:55:14.054894+00:00,bcd90f09-97f0-4864-8625-64dc46b665d0,"pds_extraction_for_Gypsum Board, Type X (ASTM C 1396/C 1396M)",0,grounded_search_llm,gemini-2.0-flash,804,5073,1,0.00210960,0.03500000,0.03710960
2025-06-11T06:02:13.498142+00:00,bcd90f09-97f0-4864-8625-64dc46b665d0,"pds_extraction_for_Gypsum Board, Type X (ASTM C 1396/C 1396M)",0,grounded_search_llm,gemini-2.0-flash,804,4448,1,0.00185960,0.03500000,0.03685960
2025-06-11T06:04:28.703378+00:00,bcd90f09-97f0-4864-8625-64dc46b665d0,50da82a4e3a9bd0f2eed42b81e81e720.pdf,313569,standard_llm_validation,gemini-2.0-flash,2619,280,0,0.00037390,0.00000000,0.00037390
2025-06-11T06:06:02.579056+00:00,bcd90f09-97f0-4864-8625-64dc46b665d0,PRO_ROC__Type_X_Gypsum_Board_Overview.pdf,57247,pdf_validation_with_report,gemini-2.0-flash,2609,273,0,0.00037010,0.00000000,0.00037010
2025-06-11T06:06:09.865349+00:00,bcd90f09-97f0-4864-8625-64dc46b665d0,PABCO_Gypsum_Product_Line_Brochure.pdf,398701,pdf_validation_with_report,gemini-2.0-flash,2927,284,0,0.00040630,0.00000000,0.00040630
2025-06-11T06:06:13.099485+00:00,bcd90f09-97f0-4864-8625-64dc46b665d0,CertainTeed_Type_X_Gypsum_Board.pdf,314254,pdf_validation_with_report,gemini-2.0-flash,2675,273,0,0.00037670,0.00000000,0.00037670
2025-06-11T06:18:46.019231+00:00,bcd90f09-97f0-4864-8625-64dc46b665d0,pds_extraction_for_Cementitious Backer Units (ANSI A118.9),0,grounded_search_llm,gemini-2.0-flash,601,2341,1,0.00099650,0.03500000,0.03599650
2025-06-11T06:20:55.209004+00:00,bcd90f09-97f0-4864-8625-64dc46b665d0,USG_Durock__Brand_Cement_Board_with_EdgeGuard__Submittal_Sheet.pdf,525397,pdf_validation_with_report,gemini-2.0-flash,2495,180,0,0.00032150,0.00000000,0.00032150
2025-06-11T06:20:59.999042+00:00,bcd90f09-97f0-4864-8625-64dc46b665d0,WonderBoard__Lite_Backerboard_-_CUSTOM_Building_Products.pdf,123627,pdf_validation_with_report,gemini-2.0-flash,2649,224,0,0.00035450,0.00000000,0.00035450
2025-06-11T06:21:07.816333+00:00,bcd90f09-97f0-4864-8625-64dc46b665d0,CGC_Durock__Brand_Cement_Board_Next_Gen_Data_Sheet.pdf,328538,pdf_validation_with_report,gemini-2.0-flash,2466,187,0,0.00032140,0.00000000,0.00032140
2025-06-11T06:23:02.170105+00:00,a28f534f-aed7-4d5f-914d-4e86653ad336,SDIA 066400 Plastic Paneling.pdf,121449,fast_llm_extraction,gemini-2.5-flash-preview-05-20,1870,1110,0,0.00094650,0.00000000,0.00094650
2025-06-11T06:23:32.852437+00:00,6fcabf0f-95cc-4f89-b5b2-ed4840e71134,SDIA 066400 Plastic Paneling.pdf,121449,fast_llm_extraction,gemini-2.5-flash-preview-05-20,1870,1380,0,0.00110850,0.00000000,0.00110850
